Rx-MLS,DA3-4-5-6-MLS,DA4-5-1-2-MLS,DA4-5-6-7-MLS,DA9-10-11-14-MLS,DA9-10-11-12-MLS,DA1-5-6-7-MLS,DA1-12-11-14-MLS,DA1-5-4-20-MLS,DA6-5-4-20-MLS,BA1-2-3-MLS,BA3-4-20-MLS,BA1-5-4-MLS,BA5-4-20-MLS,BA5-6-7-MLS,BA7-6-22-MLS,BA10-11-12-MLS,BA10-11-14-MLS,BA1-12-11-MLS,BA5-1-12-MLS,NB1-12-MLS,NB7-12-MLS,BL1-2-MLS,BL5-6-MLS,BL6-7-MLS,BL11-12-MLS,BL4-20-MLS,BL4-19-MLS,BL6-22-MLS,BL10-15-MLS,HOMO-MLS,LUMO-MLS,DM-MLS,q1-MLS,q2-MLS,q3-MLS,q4-MLS,q5-MLS,q6-MLS,q7-MLS,q8-MLS,q9-MLS,q10-MLS,q11-MLS,q12-MLS,q13-MLS,q14-MLS,q15-MLS,q19-MLS,q20-MLS,q22-MLS,NMR1-MLS,NMR2-MLS,NMR3-MLS,NMR4-MLS,NMR5-MLS,NMR6-MLS,NMR7-MLS,NMR8-MLS,NMR9-MLS,NMR10-MLS,NMR11-MLS,NMR12-MLS,NMR13-MLS,NMR14-MLS,NMR15-MLS,NMR19-MLS,NMR20-MLS,NMR22-MLS,L-R14-MLS,B1-R14-MLS,B5-R14-MLS,L-R15-MLS,B1-R15-MLS,B5-R15-MLS,VF(C6=O7)-MLS,VI(C6=O7)-MLS,VF(C9=O13)-MLS,VI(C9=O13)-MLS,VF(C11-H12)-MLS,VI(C11-H12)-MLS,L-Y-MLS,B1-Y-MLS,B5-Y-MLS,L-X-MLS,B1-X-MLS,B5-X-MLS,L-R16-MLS,B1-R16-MLS,B5-R16-MLS,BV-MLS,BV-SW-MLS,BV-NW-MLS,BV-NE-MLS,BV-SE-MLS,Area-MLS,Volume-MLS,PSA-MLS,Ovality-MLS,HOMO-MC,LUMO-MC,DM-MC,Rx-MC,Ry-MC,Volume-MC,PSA-MC,Ovality-MC,q(Pd)-MC,DM-CP,HOMO-CP,LUMO-CP,Rx-CP,BL1-2-CP,BL1-6-CP,BL1-7-CP,NMR1-CP,NMR2-CP,NMR6-CP,NMR7-CP,q1-CP,q2-CP,q6-CP,Area-CP,Volume-CP,PSA-CP,Ovality-CP,Rx-B,Ry-B,Rz-B,DM-B,HOMO-B,LUMO-B,Area-B,Volume-B,PSA-B,Ovality-B,q(Ag)-A,Rx-A,Ry-A,Rz-A,HOMO-A,LUMO-A,DM-A,Area-A,Volume-A,PSA-A,Ovality-A,Eqv(L),Eqv(B),Eqv(A),Time(H)   ,T (?C),DC(Solvent),%ee
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.2689,-0.22596,-0.04711,1.84934,1.335325104,1.082896572,2.138270698,72.8818,55.3404,24.8169,47.4372,-0.39741,-0.24636,0.26716,192.36,170.8,0,1.29,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,60,4.7113,93
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.5325,-0.22742,-0.0482,1.32253,1.335232472,1.083106655,2.137573662,72.5105,55.4027,24.9048,47.4013,-0.39751,-0.24651,0.26766,197.51,175.63,0,1.3,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,60,4.7113,92
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,3.9255,-0.20998,-0.03486,1.50333,1.335223145,1.083194528,2.144249834,76.9592,58.1891,25.3059,47.8378,-0.40711,-0.24238,0.26566,205.69,184.14,5.897,1.31,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,60,4.7113,92
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.2959,-0.20929,-0.05014,1.30782,1.334347549,1.083679344,2.144525985,73.8488,54.407,25.1928,47.427,-0.40144,-0.24685,0.26958,221.95,208.18,0,1.31,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,60,4.7113,92
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,3.1101,-0.22227,-0.04437,2.56208,1.335353752,1.082821053,2.139169685,74.0657,62.3814,24.8718,47.5113,-0.39832,-0.25205,0.26551,181.51,161.6,0,1.27,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,60,4.7113,92
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,3.6697,-0.23063,-0.04495,0.92693,1.334422153,1.083769371,2.137922084,70.8227,55.6536,25.1989,47.2063,-0.39713,-0.24719,0.27076,196.19,175.51,0,1.29,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,60,4.7113,92
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,4.0382,-0.23097,-0.04758,0.91102,1.334352318,1.083639661,2.137735325,70.5263,56.3848,25.0606,47.1685,-0.3948,-0.25638,0.27,208.38,188.46,0,1.31,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,60,4.7113,94
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,1.2919,-0.22616,-0.05263,2.25133,1.335439393,1.083181975,2.136055459,115.2485,147.5757,30.5842,64.4824,-0.39491,-0.25491,0.26681,202.32,180.08,0,1.31,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,60,4.7113,94
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.1074,-0.22034,-0.03632,2.47927,1.335107992,1.083553026,2.144327971,75.2208,54.5243,25.2946,47.6743,-0.40259,-0.24416,0.26796,194.7,174.95,0,1.29,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,60,4.7113,92
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.3697,-0.22171,-0.03097,2.9037,1.339639668,3.631473144,1.08228469,77.0417,47.3678,71.4853,25.5099,-0.40938,-0.03054,-0.2311,193.38,174.93,0,1.28,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,60,4.7113,92
